Administrative_Area,Cuisine,Restaurant_id,Restaurant_Name,Restaurant_Lat,Restaurant_Lon
DUBLIN CITY,French,4b6c9070f964a52074432ce3,La Maison,53.3422995150196,-6.262856520015592
DUBLIN CITY,French,4c2f320816adc928da14bd9c,Peploe's,53.33942208131744,-6.25822775296813
DUBLIN CITY,French,4af2a45df964a5201de821e3,Pichet,53.34388447764477,-6.262175956961065
DUBLIN CITY,French,4b755a37f964a520d3072ee3,Chez Max,53.34397019910746,-6.266206328479043
DUBLIN CITY,French,4b3a0504f964a5204e6025e3,Le Bon Crubeen,53.35060833434759,-6.2551265954976865
DUBLIN CITY,French,4b20f99ef964a520be3524e3,Pearl Brasserie,53.3383170390674,-6.253397316992628
DUBLIN CITY,French,4ade0eedf964a520767021e3,La Cave Wine Bar,53.341118114213074,-6.259603809296415
DUBLIN CITY,French,4af875e7f964a520780d22e3,l'Gueuleton,53.34203140473747,-6.264201313017479
DUBLIN CITY,French,4bd2dd63a8b3a593ad98685f,Bang Restaurant,53.33844369158638,-6.25474710537941
DUBLIN CITY,French,4b0c664af964a5207c3c23e3,Dax Restaurant,53.33475878087824,-6.254391740424128
DUBLIN CITY,French,4ade0f48f964a520c47121e3,Fallon & Byrne Restaurant,53.34304146233562,-6.2632656143301935
DUBLIN CITY,French,53ea7518498eaa05418f34c9,Amuse,53.339837516543966,-6.258651211844013
DUBLIN CITY,French,4b293203f964a520c59a24e3,Hugo's,53.33839090074066,-6.254444355110027
DUBLIN CITY,French,4af2d5a7f964a520abe821e3,Herbstreet,53.344294,-6.237792
DUBLIN CITY,French,4ade0f32f964a520727121e3,Roly's Bistro,53.32973219380259,-6.232214125560664
DUBLIN CITY,French,508a72d1e4b0645d65eb6490,Le Petit Parisien,53.34298924119526,-6.2612420151508505
DUBLIN CITY,French,4eb300c293ad2f4d36f70178,La Ruelle,53.34018833464201,-6.258512352825494
DUBLIN CITY,French,53088d0f11d26d7e933993d2,Press Cafe,53.33505764739972,-6.235269426252875
DUBLIN CITY,French,4bdddb13e75c0f4766e2c503,The Wild Goose,53.323305,-6.250069
DUBLIN CITY,French,4f10a338a17ccd56cb0d762e,Avoca Cafe,53.34350678507453,-6.259839814772091
DUBLIN CITY,French,5427dc9e498e2d89dfd40c56,Brother Hubbard South,53.332681727823996,-6.265482324880567
DUBLIN CITY,French,568e4c83498e1773d5fe844c,Little Bird,53.332375,-6.2737164
DUBLIN CITY,French,544e5ab5498eb751fcd287a9,The Wooden Whisk,53.350304,-6.2564692
DUBLIN CITY,French,50d17a39e4b08647fe9dc66f,Goose on the Loose,53.33765634855233,-6.265960813140503
DUBLIN CITY,French,57463098498e28bbbf0cef64,Meet Me In The Morning,53.335427152565735,-6.266161010916348
DUBLIN CITY,French,564e46d4498edada2eba2dbf,Suesey Street,53.33273148349633,-6.25246199337057
DUBLIN CITY,French,4b2a5a7cf964a5209da724e3,Lemon Jelly Café,53.347168753964645,-6.265365503960125
DUBLIN CITY,French,56ffbc7e498e5a389c68c0ed,Fia,53.31740276058032,-6.270351512464999
DUBLIN CITY,French,4dd39d83c65b69f9362f031e,Mes Amis,53.34788675944942,-6.264281038331441
DUBLIN CITY,French,53238256498e33bb299b7d1d,Brookwood Restaurant,53.33791145571863,-6.252599304734478
DUBLIN CITY,French,4af1a76ef964a520dde121e3,Metro Café,53.34117189020092,-6.263089856606339
DUBLIN CITY,French,50e84bb745b01135f30052bc,The French Paradox,53.33018091081431,-6.231942766086345
DUBLIN CITY,French,52835261498eb0c0fc60cb00,Joe's Coffee,53.348833,-6.264125
DUBLIN CITY,French,59ef7c67772fbc137e55fc26,Boeuf,53.342825,-6.262142
DUBLIN CITY,French,565b084c498ef429ad96ddc8,Le Petit Breton,53.36179111907108,-6.259581594933538
DUBLIN CITY,French,4af5a119f964a52093fa21e3,The Food Room,53.363105633147995,-6.219488796755275
DUBLIN CITY,French,4d25d6ef19ff3704e4911170,Matt The Thresher,53.33704987242939,-6.25177301994876
DUBLIN CITY,French,4bd2de2ea8b3a593cb99685f,Bloom Brasserie,53.33374357549518,-6.244836410330085
DUBLIN CITY,French,4ed24bb793ad987b4f492c07,Cinnamon,53.32282860309258,-6.252679824829102
DUBLIN CITY,French,4af48309f964a52056f321e3,Darwins,53.341293050227094,-6.265433250747266
DUBLIN CITY,French,528e701711d2da6dcb610905,The Dawson Brasserie,53.340699646831276,-6.258316133783292
DUBLIN CITY,French,5192144c7dd2a51c5d3d0b00,V'n V Restaurant,53.3405979829018,-6.27000153064727
DUBLIN CITY,French,4b92a090f964a5204d0b34e3,La Peniche,53.33336351840203,-6.248633400215986
DUBLIN CITY,French,4deb520c52b11677f052bfa0,Chesterfields Brasserie,53.34786373193827,-6.290980638043163
DUBLIN CITY,French,571b6f5f498e15fd23ed771d,Girl and the Goose Restaurant,53.32875420198304,-6.230765146815748
DUBLIN CITY,French,532ffa53498ebea7a1a4b16a,Marlborough Cafe,53.34997351395906,-6.2579572464836035
DUBLIN CITY,French,4b5de05ff964a520867129e3,The Gotham Café,53.34113350787257,-6.25955492276421
DUBLIN CITY,Greek,5575882a498e88c35fc6da40,Mykonos,53.344155677236394,-6.266453001917638
DUBLIN CITY,Greek,4e67bdb8d4c0d522463aab96,Corfu Restaurant,53.34471436910504,-6.267357416019023
DUBLIN CITY,Greek,5900e885d7627e48e58ee50f,Kostas,53.344324,-6.265789
DUBLIN CITY,Greek,4c4f3de779ffe21e6104541a,Paulie's Pizza,53.337259766693194,-6.234690803704816
DUBLIN CITY,Greek,4af21867f964a520dbe521e3,Aladdin's Café,53.33381983042452,-6.2459121221713705
DUBLIN CITY,Greek,4af63b0df964a520780222e3,Ray's Pizza,53.344419528407855,-6.262953052465025
DUBLIN CITY,Greek,4af1a76ef964a520dde121e3,Metro Café,53.34117189020092,-6.263089856606339
DUBLIN CITY,Greek,50a7a9c9e4b0370ed085c882,Ramos Greek Bistro & Restaurant Mezze Bar,53.3475524697609,-6.2630267357193405
DUBLIN CITY,Greek,4b5c5016f964a5209d2a29e3,Gourmet Burger Kitchen,53.345395196246706,-6.2633244343585375
DUBLIN CITY,Hawaiian,5c72a2985f68b9002c68ea45,Shaka Poké,53.339764,-6.2612658
DUBLIN CITY,Hawaiian,5c0d1ede46e1b6002c381592,Akaka Poke,53.346875,-6.263222
DUBLIN CITY,Indian,56e47faf498e68353ce67cf6,Pickle,53.333964970781935,-6.2651288667132485
DUBLIN CITY,Indian,4bd2d8a5a8b3a5933f92685f,Montys of Kathmandu,53.34440280795512,-6.264746240541999
DUBLIN CITY,Indian,4ebae03a77c8100292c677cf,Ruposhi Indian Restaurant,53.36190360831677,-6.260117430492428
DUBLIN CITY,Indian,56b75a2a498eab3cc1c52b3d,Kerala Kitchen,53.33385499886855,-6.244952209992049
DUBLIN CITY,Indian,4b48dc33f964a5207c5a26e3,Bombay Pantry,53.364992104034826,-6.239724936066939
DUBLIN CITY,Indian,5116bb73e4b09b369d28ba2b,Kathmandu Kitchen,53.344116363889725,-6.264945721657364
DUBLIN CITY,Indian,4b7e9d3cf964a5207cf52fe3,Govindas,53.348333019460675,-6.2606652542085515
DUBLIN CITY,Indian,4b76c753f964a5208b5e2ee3,Madina Desi Curry Co,53.3485648425116,-6.268150701840927
DUBLIN CITY,Indian,4c992890775abfb788b54267,Kinara Kitchen,53.32583498794115,-6.255525545236027
DUBLIN CITY,Indian,590c9f790a464d19ef4d2bda,Sitar,53.345665,-6.262734
DUBLIN CITY,Indian,4b9c0019f964a520333f36e3,Kinara,53.360789174874355,-6.182811487478271
DUBLIN CITY,Indian,4b48e6a5f964a520815c26e3,Ravi's,53.32981269693705,-6.2324250790551226
DUBLIN CITY,Indian,4b006da1f964a5201c3e22e3,Shan Indian Restaurant,53.344807,-6.263939
DUBLIN CITY,Indian,4b9e847cf964a52001eb36e3,Konkan Indian Restaurant,53.33080982449845,-6.275228432217098
DUBLIN CITY,Indian,4b50bcb8f964a520133027e3,Bombay Pantry,53.322180236166794,-6.267244006222508
DUBLIN CITY,Indian,5159cbe9e4b086af777dfcce,Spice of India,53.34270410072397,-6.262168760242708
DUBLIN CITY,Indian,4c0cfc08d64c0f4741f7255d,Diwali Indian Restaurant,53.34292035684675,-6.264372961850386
DUBLIN CITY,Indian,4ade0f48f964a520c57121e3,Dunne & Crescenzi,53.33294907789372,-6.21494687903829
DUBLIN CITY,Indian,4c780e8181bca093b1c9f814,Spice n Rice,53.35942542554344,-6.261524886532802
DUBLIN CITY,Indian,4d7bb564e04d6ea8b842edd5,Buffet 79,53.35011200819327,-6.262428598484286
DUBLIN CITY,Indian,4ba26254f964a52081f337e3,Namaste India,53.34956137326365,-6.279032883572998
DUBLIN CITY,Indian,4af409b5f964a520e0ef21e3,Jewel in the Crown,53.342799534192785,-6.262106818132378
DUBLIN CITY,Indian,4e6a05bd483bf2d9e606e532,Ambala,53.33283772888008,-6.264927153122437
DUBLIN CITY,Indian,548dd18d498ed29d2bae258e,Siri Indian Cuisine,53.343555920569315,-6.269956399444575
DUBLIN CITY,Indian,4b5b0e4ef964a5202ee128e3,Temple Bar Food Market,53.34501758326336,-6.265356941751806
DUBLIN CITY,Indian,4bd1db34a8b3a5936c8d665f,Jewel in the Crown,53.330574621737114,-6.231898417159927
DUBLIN CITY,Indian,4c309f1fed37a59328186903,Proton House,53.35546615734651,-6.26576084537313
DUBLIN CITY,Indian,4b0fc7c7f964a520d46423e3,Sweet N Spice,53.35700394845652,-6.2641571306921
DUBLIN CITY,Indian,560c2085498e2e2181a3cd84,Aleena Tandoori,53.344618,-6.2642
DUBLIN CITY,Indian,4bf51eff706e20a1d009aa98,Indian Curry Club,53.342739750074294,-6.262175895419261
DUBLIN CITY,Indian,4d60388c9f67f04d9b4876fb,Taste of Everest,53.3377341,-6.251679
DUBLIN CITY,Indian,4b97e66af964a520c51d35e3,Mantraa,53.337599998024665,-6.251853704452515
DUBLIN CITY,Indian,5182955e498e966ce304b89a,Curry and Kebab,53.342803708953355,-6.276685715900081
DUBLIN CITY,Indian,4b5f1d9ef964a520eda629e3,Spice & Rice,53.33601400186241,-6.273285264335229
DUBLIN CITY,Indian,5d77d664b337040007601d5b,Doolally,53.331606,-6.264708
DUBLIN CITY,Indian,4c54800072cf0f473ffca9d4,Bu-Ali,53.33438336211852,-6.274457249165908
DUBLIN CITY,Indian,5345abe3498e77a76cdbbce8,Rasoi Indian To Go,53.32517,-6.254991
DUBLIN CITY,Indian,4cc0b31222ce4688b0f83847,Indie Spice,53.332423776380516,-6.21562137556326
DUBLIN CITY,Italian,4eb99898f5b994cb99b44895,Da Mimmo,53.35734653107336,-6.243005343455378
DUBLIN CITY,Italian,528d27d811d26b17eaddeaaa,Wallace's Asti,53.3588544865113,-6.254449680939047
DUBLIN CITY,Italian,4b7ebf77f964a520a4fc2fe3,Il Vicoletto,53.34463249369145,-6.263743604057853
DUBLIN CITY,Italian,4b6595c9f964a5205df52ae3,Dunne & Crescenzi,53.342152726181155,-6.256548004256803
DUBLIN CITY,Italian,54426aa3498e28f66d4b4353,Dolce Sicily,53.340942,-6.258772
DUBLIN CITY,Italian,51ac9576498e76e3330dea0d,Il Capo,53.35119316524831,-6.251792358914129
DUBLIN CITY,Italian,4c4f3de779ffe21e6104541a,Paulie's Pizza,53.337259766693194,-6.234690803704816
DUBLIN CITY,Italian,4b0bcec5f964a520ca3323e3,Il Fornaio,53.34677273642062,-6.263192542520019
DUBLIN CITY,Italian,4b0060f6f964a5207e3d22e3,Ciao Bella Roma,53.34509779049013,-6.267513969106551
DUBLIN CITY,Italian,5220d50411d2293cbeef1654,Terra Madre,53.34674386710065,-6.261849757652849
DUBLIN CITY,Italian,56754cfb498ec861116926c6,Aperitivo,53.34441563196972,-6.267281046353632
DUBLIN CITY,Italian,57338e54498e8afca1fa859a,Cirillo's,53.33786553071645,-6.252519058698176
DUBLIN CITY,Italian,4afd7223f964a520dd2722e3,Carluccio's,53.34183456866114,-6.2583897787343306
DUBLIN CITY,Italian,4c2f320816adc928da14bd9c,Peploe's,53.33942208131744,-6.25822775296813
DUBLIN CITY,Italian,5643aca5498ed53f6144db4a,Caffe Amore,53.34217628535153,-6.264664742067793
DUBLIN CITY,Italian,59b2e83d47f8761788ad49c7,Forno 500,53.344162556848275,-6.266282819309132
DUBLIN CITY,Italian,4b804502f964a520b66230e3,Enoteca d'Asti,53.358862570182815,-6.254360872078533
DUBLIN CITY,Italian,52c74a5311d25f24c7c571da,Osteria Lucio,53.34011,-6.239318
DUBLIN CITY,Italian,4e2839a3aeb75df8caa99e62,Wallace's Taverna,53.34644254574101,-6.265034409745976
DUBLIN CITY,Italian,5700f986498ed4402814a8b3,Rosa Madre,53.3448742573452,-6.263819740173807
DUBLIN CITY,Italian,565df192498e41c6e7136ff3,I Monelli,53.32988733435199,-6.268703500017617
DUBLIN CITY,Italian,52359c6011d2d4fcaa276407,Doppio Zero,53.34737458117922,-6.26776555224751
DUBLIN CITY,Italian,536f54b1498e2e4d0701fab8,Il Fornaio,53.34430612313669,-6.261965891808409
DUBLIN CITY,Italian,4d6d29d0965b88bfefeca85b,Toto Ristorante Italiano,53.35032828429687,-6.257103990365628
DUBLIN CITY,Italian,533340b1498e0ba1748b2cf4,Fiorentina,53.34419504332779,-6.267323440726006
DUBLIN CITY,Italian,4b6d7612f964a520e1752ce3,Toscana Italian Restaurant,53.34407803814191,-6.267481639851786
DUBLIN CITY,Italian,576da05c498efee0039ce035,Dublin Pizza Company,53.33907389971023,-6.265971953630947
DUBLIN CITY,Italian,4afbcb53f964a520141f22e3,Il Caffè di Napoli,53.34269204964607,-6.250146882932521
DUBLIN CITY,Italian,4b98176ef964a520c22b35e3,Il Segreto,53.33831144879379,-6.25434865858756
DUBLIN CITY,Italian,4b5ca4e6f964a520c33b29e3,Boulevard Café,53.34300654638088,-6.2627863904943
DUBLIN CITY,Italian,4b56088cf964a520e5fc27e3,Café Topolis,53.344363,-6.26734
DUBLIN CITY,Italian,4d723cf8311f6ea8356ed8ea,Casa Pasta,53.36267680228577,-6.218384981603017
DUBLIN CITY,Italian,58dc0cad88cfcc5545560b99,Nolita,53.34246982525929,-6.264786963524928
DUBLIN CITY,Italian,4b697d5af964a52059a42be3,Toffoli,53.34330111335376,-6.269330978393555
DUBLIN CITY,Italian,4af2fde0f964a5209be921e3,Steps of Rome,53.34095526857008,-6.26167064521885
DUBLIN CITY,Italian,5904f4e2f00a703cd1b5cfa8,Zizzi,53.34349013803355,-6.260305627023854
DUBLIN CITY,Italian,56fa738a498e6dd4d5ebc0f6,Dall Italia pasta bar,53.33413199100619,-6.265661278047761
DUBLIN CITY,Italian,4b6497e0f964a52065c02ae3,Enoteca delle Langhe,53.34669276052679,-6.265066221956702
DUBLIN CITY,Italian,58e27e7858c4d15cb301f537,Di Luca,53.336879,-6.263338
DUBLIN CITY,Italian,4ade0f3df964a5209c7121e3,The Unicorn,53.338226021666614,-6.254811326647667
DUBLIN CITY,Italian,4cb5c9ea56fca1cd7e6a5118,The Italian Connection,53.35036410569785,-6.256649022658013
DUBLIN CITY,Italian,566c1714498ed2e93ae45b66,Angelina's,53.334645414807795,-6.244350540548962
DUBLIN CITY,Italian,4ed921d193ad464d26f39f67,San Lorenzo's,53.343287366274055,-6.264452060138871
DUBLIN CITY,Italian,5adf8dc2ca18ea0dfcc42621,Sano Pizza,53.34421678905541,-6.267906054651847
DUBLIN CITY,Italian,4b02f758f964a520824b22e3,Pinocchio,53.32613385462879,-6.2558233677717086
DUBLIN CITY,Italian,4b5c799af964a520933129e3,Picasso,53.35947780438471,-6.195769430339256
DUBLIN CITY,Italian,4bfcfef083bbd13a93e562c5,Mamma Mia,53.33942548808732,-6.244000167350141
DUBLIN CITY,Italian,4c1a65e1b306c928478a60b7,Ristorante Romano,53.34676300831249,-6.2681296540141345
DUBLIN CITY,Italian,4d6629c44bfb2d4308ba3cb4,Terrazzo Italia,53.342176,-6.262121433333333
DUBLIN CITY,Italian,4bb23715eb3e952160b8c90a,Il Fornaio,53.34924689246447,-6.243050536955006
DUBLIN CITY,Italian,5c2cfa91811045002cfc6c5b,Grano,53.351298,-6.282957
DUBLIN CITY,Italian,4af56e11f964a52020f921e3,Er Buchetto Caffe Italiano,53.3242752612848,-6.252605695332623
DUBLIN CITY,Italian,4b33c757f964a520ff1e25e3,Il Posto,53.33967723129224,-6.259301355915857
DUBLIN CITY,Italian,4b608d25f964a52033ed29e3,Piglet,53.34421220851851,-6.268800000200637
DUBLIN CITY,Italian,56ffbb64498e5a57bf33c14e,Pinocchio,53.34469,-6.268174
DUBLIN CITY,Italian,4b195cebf964a520f4db23e3,La Caverna Restaurant and Wine Bar,53.345143937858396,-6.2633058312062175
DUBLIN CITY,Italian,5596e102498e0197b4a84439,Luna,53.34129111232798,-6.264010598450584
DUBLIN CITY,Italian,4c167de296040f477ced72a5,Bar Italia Restaurant,53.346165064104646,-6.264891418380056
DUBLIN CITY,Italian,4b8af0f8f964a520668a32e3,Sandbar,53.35926018171111,-6.196246147155762
DUBLIN CITY,Italian,4ade0f36f964a520807121e3,Milano,53.34055581079059,-6.258688286009715
DUBLIN CITY,Italian,4ade0f48f964a520c57121e3,Dunne & Crescenzi,53.33294907789372,-6.21494687903829
DUBLIN CITY,Italian,4b30c540f964a5207afb24e3,Milano,53.344316,-6.237025
DUBLIN CITY,Italian,4b27e243f964a520b18b24e3,Marios,53.332300873126215,-6.215205127032227
DUBLIN CITY,Italian,4c6b03bf91d19521364118c8,Credo,53.33665757730204,-6.264126809490993
DUBLIN CITY,Italian,4b2a5a7cf964a5209da724e3,Lemon Jelly Café,53.347168753964645,-6.265365503960125
DUBLIN CITY,Italian,4b1918dbf964a520f4d723e3,Bel Cibo,53.348569134862096,-6.278632467740171
DUBLIN CITY,Italian,4b9f5773f964a520751d37e3,Caffe Cagliostro,53.34669444924489,-6.265086070560429
DUBLIN CITY,Italian,53a6c6f1498e183ecb2fec8a,Rosie's Cafe,53.34299161680656,-6.269940311163315
DUBLIN CITY,Italian,4b522869f964a5203e6c27e3,Milano,53.345529,-6.264818
DUBLIN CITY,Italian,4e04de97aeb771d9788243d8,Milano,53.32506855639537,-6.254135063450917
DUBLIN CITY,Italian,52868e6a498ed40b9df56b94,Drury Buildings,53.34189501621222,-6.263411641278589
DUBLIN CITY,Italian,52dd4d27498ec2361514b507,147 Deli,53.35341005820966,-6.25980695328295
DUBLIN CITY,Italian,4b263306f964a520197924e3,Listons,53.33488934004746,-6.265121028735691
DUBLIN CITY,Italian,5474c3ea498ec6af995bc59d,Sophie's,53.33518970237779,-6.263645767903654
DUBLIN CITY,Italian,4c91051f7088a143de73ad43,Bellucci's,53.328631254789364,-6.229506760826141
DUBLIN CITY,Italian,4af413cdf964a520fcef21e3,Coppinger Row,53.342077416164926,-6.26210822773242
DUBLIN CITY,Italian,4bcee45cb6c49c74f3c39791,Mario's,53.324986,-6.254391
DUBLIN CITY,Italian,4c7a5f9e566db60c3cbe470e,Bar Italia,53.34921527716701,-6.2433933450292916
DUBLIN CITY,Italian,4e4d44cb8877d762630bceb5,Don Mimi,53.35729,-6.242905
DUBLIN CITY,Italian,5ae5bbf68ad62e002c8d5333,Wood Fire Cafe,53.356205,-6.265698
DUBLIN CITY,Italian,4ca4da5fa73cb60ce8b32478,Mamma Mia,53.3475796520168,-6.263236999511719
DUBLIN CITY,Italian,546df571498e2e24993c2dad,Caffé Comino,53.34318542480469,-6.27616024017334
DUBLIN CITY,Italian,4b42495ff964a520bfd025e3,Dall'Italiano,53.366534591219704,-6.271874164650705
DUBLIN CITY,Italian,4b65956af964a5204ef52ae3,Mona Lisa Restaurant,53.345945,-6.2571726
DUBLIN CITY,Italian,4ade0f4af964a520d17121e3,La Dolce Vita,53.3417463655771,-6.307783325351368
DUBLIN CITY,Italian,4b277424f964a520908624e3,Al Boschetto,53.32915126228909,-6.231104535094364
DUBLIN CITY,Italian,4b1a69d2f964a52007ea23e3,O'Briens Sandwich Cafe,53.340100040780314,-6.262186785510419
DUBLIN CITY,Italian,4b278515f964a520108724e3,Antica Venezia,53.32430340065113,-6.252744941189423
DUBLIN CITY,Italian,4b731ab7f964a520b29b2de3,Papa Mio's - Toni's Takeaway,53.34250014380867,-6.293207020837906
DUBLIN CITY,Italian,4b13cc01f964a5203f9923e3,La Pizza,53.35099183514287,-6.26066396520283
DUBLIN CITY,Argentinian,4bc5b74f6936952151608488,Bondiola,53.334849447183586,-6.24245227998773
DUBLIN CITY,Argentinian,4b17bbedf964a5209bc723e3,Buenos Aires Grill,53.340769179854576,-6.268389802735224
DUBLIN CITY,Argentinian,50eefe47e4b02636f5b8cfc5,South American Shop,53.34422118742086,-6.264713994806728
DUBLIN CITY,Argentinian,4f776acee4b08f9be59484a8,Blazin' Burritos,53.33004790300481,-6.277646794769423
DUBLIN CITY,Brazilian,50c9d4e8e4b047cd3985695f,Feijoadão,53.344719755080526,-6.264285968391362
DUBLIN CITY,Brazilian,5a634fce535d6f219cb6f038,Café Mineiro,53.345214097830514,-6.262866447303501
DUBLIN CITY,Brazilian,570a5d2d498efb0eb939d232,Sabor Nordestino,53.35112292440372,-6.263238072882104
DUBLIN CITY,Brazilian,58cc013e6c682b5ee132f695,Fusion Brazilian Grill,53.34740218895924,-6.263026583806519
DUBLIN CITY,Brazilian,551bd56b498e7780c4b6c4b8,Bookafé,53.355456293390084,-6.265762412573929
DUBLIN CITY,Brazilian,52835261498eb0c0fc60cb00,Joe's Coffee,53.348833,-6.264125
DUBLIN CITY,Brazilian,5bb892cfc36588002cb1d207,Benvindo,53.352531,-6.249817
DUBLIN CITY,Brazilian,5b26ab8047f87600393f4f04,Wasabi Bar & Grill,53.357773,-6.263126
